s1,s2,beta,mean,std,half_life,pvalue,hurst,mean_crossings
ADAUSDT,ROSEUSDT,0.8133450401236715,0.11230878839512572,0.1124318307783241,0.771351629708504,0.037779756415021064,0,56
ETHUSDT,MNTBTC,0.8235683349839671,0.02801724293309784,0.11242965230053727,0.5454540356917233,0.017992676989649514,0,94
ATOMUSDT,SOLUSDT,0.9995526130337326,0.014149518815771388,0.11242028954714975,0.702241558764089,0.04994983336214447,0,87
GALAUSDT,PEPEUSDT,0.898665564155548,-0.02132510434778067,0.11237384128225908,0.9338375688294188,0.04907699128976498,0,91
AVAXUSDC,ZRXUSDT,0.8103945851938242,-0.017152836195338694,0.11231647491200797,0.7140011416985557,0.009626137941064818,0,85
SOLBTC,STGUSDT,0.8031508752357144,0.04727239318848496,0.11225677892100157,0.5409256500766741,0.0019057068961806961,0,82
GODSUSDT,SOLEUR,0.724941810054578,0.016563900946572816,0.11223470194374785,0.5116917730651255,0.029655386673349816,0,86
MANABTC,UNIUSDT,0.9370113926709772,0.04247590501004737,0.11218098456446993,0.5930194577601322,4.7707285676578885e-05,0,136
SOLOUSDT,XRPUSDT,0.9061095964800773,-0.021849490802927883,0.11216167722338817,0.585906950546275,0.0012058088836150844,0,133
AVAXUSDT,ZRXUSDT,0.8113843738236597,-0.017557508491287024,0.11211584921768748,0.7203442504684836,0.009726913711297604,0,93
ADAUSDC,ROSEUSDT,0.8131972413246124,0.11132922496389301,0.11211038188586422,0.7640469403450977,0.03622405229576825,0,56
LUNCUSDT,WAVESUSDT,0.9306884280746152,0.013020640474079814,0.11209298514636487,0.6846028084778675,0.006823600734005901,0,136
MAGICUSDT,PEPEUSDT,0.6843668131212436,0.15749512415175732,0.11207205581395666,0.7046998102202521,0.048559958400732704,0,59
DYDXUSDT,SWEATUSDT,0.9521768001767072,-0.06524809681566753,0.11198106445856268,0.574316593947112,0.01685741305477321,0,57
AVAXUSDT,ICXUSDT,0.9200963316165968,0.07542059342650125,0.11197663722583621,0.6192856827759108,0.0018875907437960876,0,94
SWEATUSDT,WAVESUSDT,0.8846571746028018,0.1252803637214651,0.11192612935535902,0.5430413108895839,0.004938399848205931,0,77
FLOWUSDT,LTCUSDT,0.732465587917528,0.08486058198320873,0.11184677690907324,0.7954236343358081,0.004114056878949901,0,51
DOTUSDC,LTCUSDT,0.670203580618873,0.07893871681989889,0.11179965572711185,0.9527996666940808,0.006812159542493462,0,45
MANAUSDC,ROSEUSDT,0.8656451088355016,0.040772626820737505,0.11179828566786147,0.6397075581770243,0.0024782868153967186,0,66
LINKUSDC,SOLOUSDT,0.6230042678939685,0.1360073443717863,0.11176403126865192,0.7070175415920261,0.006576833131267243,0,71
MDAOUSDT,WLDUSDT,0.7575501236942642,0.06593499203873306,0.1117316709582575,0.7698083703732322,0.026335103480797525,0,48
MINAUSDT,WAVESUSDT,0.6837978323365513,0.10092935508790288,0.11172375013335299,0.7429209994362449,0.012732416197297997,0,77
NEARUSDT,XRPEUR,0.6583420779592359,0.06192908599058352,0.11170782520295726,0.6808326583483015,0.04786648423444622,0,67
BICOUSDT,LTCBTC,0.7234468272841522,0.12901001216665633,0.11170701229286235,0.5150560413423287,0.005355420239417817,0,89
ANKRUSDT,RUNEUSDT,1.061332129589924,0.029410347930440183,0.11170093346522138,0.6313648310656853,0.04724803870237032,0,52
COMPUSDT,SOLOUSDT,0.7584266883598488,0.10609895648095553,0.11169383365405752,0.5349235970992685,6.642537100392092e-05,0,85
ACSUSDT,SHRAPUSDT,0.8519538715382654,-0.016098375750234116,0.11169130292016774,1.2077078756677124,0.047372927474669944,0,17
AVAXUSDC,ICXUSDT,0.9210592832785204,0.07491216704953763,0.11166523824785055,0.6078784341662022,0.0016932042160069864,0,94
APEUSDC,HFTUSDT,1.1275680477723173,-0.10415278259057269,0.11166148091902796,0.5352055622200178,0.02380277984344223,0,81
AVAXUSDC,FTTUSDT,0.6871016537558821,0.11369482542924786,0.11166048283023668,0.5824523816364915,0.019245017470621035,0,57
GODSUSDT,NEARUSDT,0.6813177625890775,0.05334174990604624,0.11164114505951865,0.5436058455132255,0.016858694668760846,0,90
EGLDUSDT,UNIUSDT,1.1103604149425286,0.03455063521266954,0.11160953717347165,0.6978644505263781,0.0021081831692063217,0,73
GODSUSDT,UMAUSDT,0.5618958474993335,0.05949414535528473,0.11157170291325673,0.5202827381826555,0.0027624110757135984,0,100
GODSUSDT,XLMUSDC,0.5183369464115031,0.10374356323093026,0.11153155966168658,0.5313710903498828,0.005154899830741801,0,54
MANAUSDT,ROSEUSDT,0.8608988502619549,0.04269383679730711,0.11153050952330808,0.7068781696853805,0.0026501248567060674,0,62
MDAOUSDT,WLDUSDC,0.7584288767574747,0.06559363533624601,0.11148063469399316,0.7562329218823922,0.025946682003579552,0,52
LINKUSDT,SOLOUSDT,0.6254396884803921,0.13494491151323149,0.11147764070732977,0.7148624701155469,0.0062586148371677605,0,71
FMCUSDT,RPKUSDT,0.913788548973464,0.10529098965548613,0.1114691986377505,0.7947348990878683,0.044111575057237444,0,84
CRVUSDT,MDAOUSDT,0.8950268587127771,0.08878655400467314,0.11144568993655331,0.5041227019716824,0.007541420528381523,0,61
SANDUSDC,SOLOUSDT,0.7671572348834423,0.08448544472499159,0.11143223868995887,0.6975956595234898,0.0027744157274631124,0,79
DOTUSDC,LTCUSDC,0.6795906869390692,0.06958193290206831,0.1114245852786131,0.9302134277188241,0.0059794500864864715,0,45
UNIUSDT,ZILUSDT,0.8196876817675339,0.016216644994767347,0.11140833758949803,0.9807804110158806,0.010320513701245208,0,17
FLOWUSDT,LTCUSDC,0.7428526209100625,0.07456117813504838,0.11134650420650441,0.7793071509713566,0.0032946548233943507,0,47
FETUSDT,MAGICUSDT,0.694073501061533,0.18869697103330607,0.11129966674561263,0.5155136519924254,0.007355880513401033,0,79
AVAXUSDT,FTTUSDT,0.6884308328265917,0.1132257524044459,0.11129437231342743,0.5867360744516437,0.018444589860857355,0,55
GODSUSDT,XLMUSDT,0.5180120256287811,0.10304496550852456,0.11128545832879617,0.5536912589258868,0.007164536804416851,0,54
SANDBTC,UNIUSDT,0.9250703079750657,0.033976317793383844,0.11119442371882171,0.5637831245820243,1.3599317535860466e-05,0,102
DOTUSDT,LTCUSDT,0.6699722839147615,0.07803407572742448,0.1111566887859684,0.9393923758266605,0.006495958441347978,0,47
SWEATUSDT,XEMUSDT,0.8203254632692784,0.09824830361175271,0.11114455034145755,0.5477005189782029,0.007113964291309331,0,81
ACSUSDT,SALDUSDT,0.9761183146882783,0.04461587290445698,0.11112870261164569,0.5077153243300987,0.004055872082360127,0,76
FETUSDT,XRPEUR,0.5553572322413522,0.2400820514578322,0.11102971537055019,0.5104963694396887,0.03400403844079324,0,84
ACSUSDT,USTCUSDT,0.8420155772126922,-0.05665422251697589,0.11102894169334351,0.6591453822694773,0.03876333055137616,0,67
AXSUSDT,MDAOUSDT,0.7284193770574089,0.13291036261343978,0.11101254560193431,0.5391606967462449,0.0277723593991985,0,61
KAVAUSDT,LUNAUSDT,0.9053006764156504,0.13192427263125342,0.1110013073012295,0.8982882582488783,0.015676377780116355,0,100
BATUSDT,SUSHIUSDT,0.6287471320679265,0.14927887129195525,0.11098784629569405,0.6110517077073645,0.048990738353285324,0,81
FLOWUSDT,HBARUSDT,1.0025505110136022,0.007581009824474163,0.11098455667270105,1.0579472755194466,0.042456995407943995,0,58
AGLDUSDT,C98USDT,0.9031242361757646,0.058944315142612363,0.11098242700978833,0.5980825896276281,0.011837892482116618,0,60
GALAUSDT,QTUMUSDT,0.8155064294981543,0.04149417422833766,0.11091849275607044,0.6973439302935316,0.0010870649138395008,0,119
ALGOUSDT,SOLBTC,1.044795326245829,0.10770972473372792,0.11090425083032794,0.5985988182885045,0.025926180126342225,0,54
BATUSDT,MAGICUSDT,0.7879691126015868,0.060916275902579954,0.11085295806105068,0.5738684278824528,0.009786215862657358,0,71
DOTUSDT,LTCUSDC,0.6793241019314146,0.06869891187830769,0.11079175947742756,0.914724108161616,0.005704589775075084,0,41
SANDUSDT,SOLOUSDT,0.7709088614993578,0.08326969250132558,0.11074767138911545,0.7009300374936861,0.003043856545774385,0,73
AAVEUSDT,OMGUSDT,0.5530678950624668,0.12965484785504072,0.11072812421760472,0.6928514993357162,0.005741941926419021,0,38
HFTUSDT,SNXUSDT,0.85983287525045,0.11120975032809442,0.11071733734523992,0.7403833128977975,0.04500793654884763,0,82
ANKRUSDT,SWEATUSDT,1.027365341745446,-0.06586649727222213,0.11056052972122705,0.5128295062192327,0.009529035891313873,0,83
ADAUSDT,AGIUSDT,0.8347067332443459,0.1862898008712212,0.11053373175943564,0.5686534675618314,0.03157300213986369,0,86
LTCBTC,TOKENUSDT,0.9166933658001281,0.09379968478902366,0.11049314744114053,0.591486561358756,0.005145002591694907,0,65
NEARUSDT,VRAUSDT,0.5582598452997469,0.1552921805303406,0.11048235087280434,0.6298161847426884,0.0475577067494511,0,99
ADAUSDC,AGIUSDT,0.83386948884766,0.18555385240892092,0.11042613274882092,0.5706626546723198,0.03123280953537859,0,86
FIDAUSDT,KAVAUSDT,0.8534077284492773,-0.030196833778842056,0.11033816815995585,0.5677174044666217,0.017812705734153774,0,72
GODSUSDT,LINKUSDC,0.7068291023692127,0.04059202759313941,0.11028716144381484,0.5126459360779383,0.0012275189193870053,0,61
RUNEUSDT,SOLUSDT,0.9791940060609594,0.009245341465907799,0.11026941023827674,0.5190450477575834,0.005141782330245533,0,84
AXSUSDT,QTUMUSDT,0.7081827853305935,0.08435451983659764,0.1101353825409375,0.6130829967056637,0.0075762766571499905,0,117
GODSUSDT,LINKUSDT,0.706526921150313,0.04066434680703345,0.11013224574073031,0.5084600044797994,0.0013426205247677463,0,49
HFTUSDT,USTCUSDT,0.7959683303449004,0.18030196376749827,0.11011606495146496,0.5552184281013893,0.022748310935844257,0,48
AAVEUSDT,FLOWUSDT,0.6235917930289958,0.11371379633839962,0.11011275326122127,0.7356350852529755,0.0005936444168072539,0,80
KAVAUSDT,MANABTC,0.8757306408398283,0.11980412738068465,0.11008480826791957,0.6454808133398781,0.021058185008323488,0,88
KAVAUSDT,SANDBTC,0.8865155804753989,0.1270963635231422,0.1099729910063733,0.6492149209911974,0.022663526265235188,0,112
ARTYUSDT,CRVUSDT,0.6948675607788994,-0.05836019505911838,0.10994014709482844,0.506232843703959,0.03934531418680459,0,88
AXSUSDT,JSTUSDT,0.6315843693663751,0.10779961403056096,0.10988317276049354,0.5310771877639594,0.015720375495562208,0,117
ROSEUSDT,ZILUSDT,0.7291970791999022,0.09141957560866192,0.10981156777804638,0.5007775114355504,0.013415741405642742,0,88
NEARUSDT,ROSEUSDT,0.7215896028279629,0.08250680366964962,0.10980383549011337,0.6143188778013673,0.026719368599295593,0,78
ATOMUSDT,YFIUSDT,0.8181931731759826,0.00531920028123651,0.10977944753325883,0.72163729491584,0.048117015486224844,0,43
FLOWUSDT,SWEATUSDT,0.8630260411676821,0.018006373281368684,0.109768415039836,0.5254516920017231,0.002691828828060363,0,78
RUNEUSDT,SOLUSDC,0.9785014938842866,0.011158788022247195,0.10969353081547342,0.5116473210822258,0.004531031118453692,0,86
LINKUSDT,LTCBTC,0.5335166249928162,0.15218983068507722,0.10968969666506145,0.6882073382898151,0.04480544652385261,0,79
HFTUSDC,ZRXUSDT,0.8514021068977041,0.09132138168172968,0.10968230855514172,0.6123035771157722,0.03346139253853245,0,54
KSMUSDT,VRTXUSDT,0.5444850639221038,0.13637371658456826,0.10966672618729224,0.618545937550804,0.03239155174121874,0,93
HOOKUSDT,UNIUSDT,0.7679888176803668,-0.007525314344414554,0.10962444527640383,0.8359686058557734,0.027241445103747,0,75
ACHUSDT,JSTUSDT,0.7432703784403217,0.10068111457685089,0.10957072652153543,0.5101509935995296,0.026335273130536557,0,137
LUNCUSDT,UNIUSDT,0.8454740067729394,0.09080884126527229,0.10952363046348637,0.5118950858966907,4.741592634896204e-05,0,75
SANDUSDC,SNXUSDT,0.8401498936617403,0.03368610181550775,0.10943138700728662,0.8120026610518798,0.010963217490897454,0,67
ADAEUR,NEARUSDT,0.8879405707815659,0.13874913929070157,0.10935019453749201,0.762240174901385,0.04661735158862867,0,48
ICXUSDT,LOOKSUSDT,0.6436139747266173,0.018285765756515575,0.10932389185867598,0.599639802126376,0.046887303698466186,0,108
AAVEUSDT,IMXUSDT,0.6720848263803596,0.09932901147484775,0.10931447848086281,0.6852490511911635,0.005112503178829212,0,54
GALAUSDT,HBARUSDT,1.0298023487427193,-0.05683928325783323,0.10931369392276057,1.2300170431516608,0.028954716356257678,0,60
ALGOUSDT,AVAXUSDT,1.149854174523955,0.059601380800040626,0.10931186607684895,1.0221318213801585,0.03749511162605056,0,28
HBARUSDT,VINUUSDT,0.7281806462819599,0.2773470276129403,0.10923907900849476,0.7006088272144579,0.015879887187502356,0,64
AVAXUSDC,LOOKSUSDT,0.7732814971769649,-0.010647102943868163,0.10919568311470115,0.5168679176793103,0.04011159535053108,0,77
APEUSDT,SUSHIUSDT,1.071645004153152,-0.046420966628461416,0.10917789399002399,0.7211073594554935,0.011291751270638984,0,117
OMGUSDT,QTUMUSDT,0.9333682400282469,0.06853273291946381,0.1091626963649556,0.6306851076949211,0.013846260153764276,0,57
ARTYUSDT,DOMEUSDT,0.6302188830256801,-0.04747442707558224,0.10913975633933896,0.5253558587675534,0.04567036307820681,0,110
GLMRUSDT,SUSHIUSDT,0.6504402849035669,0.08638322700258026,0.10909964192551673,0.7300106537960982,0.004461901292152314,0,83
APEUSDT,XRPBTC,0.9058448996524789,0.01101537053763741,0.10908824574421552,0.6669828546222907,0.03419046605714065,0,85
JASMYUSDT,XLMUSDC,0.92090196894624,0.06629637008771673,0.10908693155780937,0.5516209880723999,0.010374453940775881,0,119
FIDAUSDT,XLMBTC,0.8675763810599308,-0.0011672967918693212,0.10907272810131734,0.5243234327358546,0.0030034697348479945,0,51
AVAXUSDT,LOOKSUSDT,0.7739375330644614,-0.010880177376665072,0.10907030809854953,0.519194668736855,0.04070333191474141,0,81
ALGOUSDT,AVAXUSDC,1.1507543575813444,0.059376015013336364,0.10905366676742916,0.9884868302300256,0.034128682709066514,0,32
ICXUSDT,MDAOUSDT,0.6000622389726777,0.1313599755768385,0.10904990980672372,0.5144274665788535,0.014553256529538778,0,98
ICXUSDT,VINUUSDT,0.6621276664437432,0.18828529826638155,0.10887441214986078,0.5701804014836,0.0023182792769233626,0,86
AVAXUSDT,HBARUSDT,0.8776412726314169,-0.0035524121950998864,0.10884646080983261,0.951823627202036,0.017422925134485102,0,92
AXSUSDT,LINKUSDC,0.9050154067464145,0.05116704637663935,0.10884300065722888,0.7956054725301746,0.02896772565158916,0,57
GLMRUSDT,LRCUSDT,0.6489842835269712,0.11819016130465672,0.10883783074549831,0.7205433083563582,0.01252552202530357,0,39
HFTUSDT,XRPEUR,0.8046823219567464,0.08701525201145058,0.10881418864503935,0.5643325147222282,0.010052345615287171,0,44
LRCUSDT,XLMBTC,0.8497484196857632,0.04837391810597778,0.10880282503639417,0.6048938370040801,0.0452067731454065,0,60
FLOWUSDT,NEARUSDT,0.99367080645075,0.07772220189313095,0.10879775866753158,0.7121900266759872,0.020886478214060145,0,54
SANDUSDT,SNXUSDT,0.8441149955055439,0.03229210767694097,0.1087640414368404,1.1212756427350006,0.015865574720331514,0,39
AXSUSDT,LINKUSDT,0.90399390108971,0.05153160876151855,0.1087602503189046,0.7981282951286736,0.031088873180980137,0,55
SUSHIUSDT,WAVESUSDT,0.9661059111240983,0.032342024481788204,0.10871199358962703,0.7375354038647862,0.04430815142215994,0,57
LRCUSDT,SANDBTC,0.8376770591959896,0.0828087773161066,0.10867705319190936,0.6495587904368193,0.015141019795145268,0,34
LUNAUSDT,ZRXUSDT,1.0563784800449934,-0.14641508064270603,0.10865834798023631,0.5961307774054876,0.03637178559160519,0,71
AAVEUSDT,CELOUSDT,0.6669677911959304,0.08598975626662118,0.10862220450938359,0.6732992786700736,0.011437896213251676,0,47
APEUSDC,SUSHIUSDT,1.0618574576006083,-0.04236172882582596,0.10860226495512802,0.6099786799504118,0.007287092493558623,0,145
ADAEUR,ROSEUSDT,0.7945892815335606,0.13880859309663543,0.1085971049867503,0.5902199754358097,0.03172853025518538,0,56
CRVUSDT,SWEATUSDT,0.9414152075750287,-0.06186483053108369,0.10858582004927206,0.5236930372729879,0.013703855318191188,0,80
APEUSDC,XRPBTC,0.8974938623544007,0.01459170370098285,0.10856028668272133,0.6186178074165989,0.025763280785633547,0,111
UNIUSDT,WLDUSDC,0.7894256927952173,0.07921826310509594,0.10851254051330506,0.7466511292545418,0.0022569866346119115,0,43
VINUUSDT,XRPBTC,0.637616842969579,-0.04685055977002645,0.10850867815185058,0.5397894843515804,0.0005400861372496846,0,115
JASMYUSDT,XLMUSDT,0.919965209841692,0.06522204914190245,0.10847561463879124,0.7360318899166916,0.02537121503104707,0,91
ATOMUSDT,SOLBTC,0.8489275256755132,0.10487430740023562,0.10845221377017855,0.6318377159164364,0.029526658058801333,0,56
AVAXUSDT,ROSEUSDT,0.7719697338529169,0.060975248477973074,0.10844072003019013,0.5341253300382883,0.0018260351348227876,0,42
AVAXUSDC,HBARUSDT,0.8788654647083667,-0.004293882826693694,0.10843580809084626,0.9308931799157752,0.016060956221933324,0,92
DOTUSDT,ICXUSDT,0.9819203955910497,0.08198461653917283,0.10842355761843528,0.6312232850077332,0.003936607999075676,0,34
COMPUSDT,LUNCUSDT,0.792428520721718,0.08986789725261683,0.10840105493635008,0.8730124036708997,0.04162061152717651,0,43
JASMYUSDT,WAVESUSDT,1.096483547601713,-0.045969174094136915,0.10837511887146677,0.6445426275660346,0.02522436007418124,0,90
MANABTC,XEMUSDT,0.9700137106644537,-0.08288056048224769,0.10836473456306166,0.6887414481870371,0.03423036863023827,0,80
AXSUSDT,HBARUSDT,0.8962781250650018,-0.0020226685136123432,0.10836175609778256,0.8543872831771444,0.03663673568383363,0,60
BATUSDT,LTCEUR,0.6003620730650403,0.11782210481851906,0.10833953574937376,0.5991197614237204,0.03539613588316935,0,47
ACSUSDT,QNTUSDT,0.8620072878722309,-0.08167602622060795,0.10833584341877454,0.5412381057343777,0.011159523850736056,0,61
UNIUSDT,WLDUSDT,0.7894784057349972,0.07912125087574354,0.10833202102961757,0.7470878389899418,0.0019810869502712497,0,41
AAVEUSDT,DOGEEUR,0.5178531247348526,0.1341587289184124,0.10830410600191982,0.6707376700833373,0.014443040735506554,0,78
QTUMUSDT,WLDUSDC,0.7976632250667487,0.1278221254290953,0.1082781024898545,0.545359631315225,0.023464050497636682,0,92
AVAXUSDC,ROSEUSDT,0.7724538255023563,0.06060577329122336,0.10821288045828331,0.5252121110413946,0.0016951726413210301,0,40
QTUMUSDT,WLDUSDT,0.7974817725814914,0.12783384730020145,0.10820662235565438,0.5475347963187033,0.021883979455546883,0,94
DOTUSDC,QTUMUSDT,0.7381273780327692,0.08996951556241103,0.1081951864392837,0.6943818916682285,0.006111159662809095,0,89
COMPUSDT,SANDUSDC,0.8462613569601315,0.08587263934339413,0.10817171620420654,0.9620550324118069,0.040566384101912094,0,97
DOTUSDC,ICXUSDT,0.9856958972250361,0.08157281369145615,0.10814975810661652,0.6294185990015058,0.003642357716101879,0,34
KAVAUSDT,RUNEUSDT,1.0301534935974552,0.05941447854611035,0.10814881721781375,0.5905395582386689,0.00893931356622744,0,65
QNTUSDT,VRTXUSDT,0.7255764689290086,0.13447062246155692,0.10814010625534624,0.5460376403328661,0.01785072357918211,0,99
DOTUSDT,QTUMUSDT,0.7363098131002975,0.0898435969424631,0.10810278018575704,0.6936752690926563,0.006335530551374676,0,91
BELUSDT,MDAOUSDT,0.8783229290755339,0.16063753220041926,0.10797603989766846,0.5183583625751046,0.0458402422803291,0,53
ICXUSDT,SOLBTC,0.6331720161754025,0.11420401374358365,0.10793945171414113,0.5666767218192683,0.010675859995751828,0,66
LINKUSDT,MYRIAUSDT,0.7623201036683828,0.10609131115085252,0.10791115495504164,0.5613738782990595,0.021386912308695542,0,75
BATUSDT,LTCUSDC,0.586494163556367,0.13118665897610107,0.10785236670465898,0.6148655290103489,0.04487608564408255,0,45
NEARUSDT,SHIBUSDC,0.7301163227476067,-0.01636205386863891,0.10774981241781546,0.7727346321760493,0.042861086472083754,0,67
OMGUSDT,SOLBTC,1.0133251498766283,0.10494716190609858,0.10773942058501684,0.5902597870032168,0.02519181418457918,0,84
ANKRUSDT,SUSHIUSDT,0.9749194726803428,0.015110423954413633,0.10773201680412452,0.6209201452216484,0.007520249991350905,0,81
ACSUSDT,VRAUSDT,0.7213829153175566,-0.03440395874600054,0.10770288912145172,0.6845398204849289,0.00028463364559312026,0,73
APEUSDT,UNIUSDT,1.0658985783030537,0.01857323883126446,0.10760995060089341,0.6047985000543546,4.117789824403456e-05,0,83
QTUMUSDT,WAXPUSDT,0.8316557338256644,0.0790130313318929,0.10759692432445604,0.5813252364945134,0.04364445424910944,0,85
